time,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,NYC,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2017-08-13,0.491573,1.34966,0.0,1.4268,1.01272,0.449371,0.0,3.15789,0.076864,0.629285,1.42033,0.439239,0.0,0.0,0.739136,0.826993,0.232172,0.178918,1.50053,0.479541,0.917686,0.385528,0.441067,1.09426,0.0850702,1.5379,0.0,0.300365,0.0,0.198939,0.606878,1.19504,1.16813,0.306231,0.893612,1.02766,0.433075,0.586654,0.108617,0.448725,0.0,0.161769,0.557692,0.0504371,1.10367,0.28058,0.616115,0.717489,0.128949,0.505051,0.0637105,0.0738007
2017-08-20,0.751366,1.716,1.0453,2.35655,1.13787,0.615836,0.0,3.98796,0.114329,0.728641,1.51422,1.41388,0.0,0.0,0.718894,1.00756,0.293255,0.0896593,1.8264,0.446002,0.962269,0.473513,0.52302,0.736607,0.0951173,2.91122,0.0,0.143885,0.0,0.972447,0.431034,1.38372,1.30622,0.28345,0.899017,1.07071,0.486665,0.535783,0.259067,0.422483,0.0,0.072904,0.509205,0.128518,1.8906,0.315246,0.595491,0.893655,0.235294,0.351288,0.071736,0.267176
2017-08-27,1.03806,1.54497,1.5002,1.95961,1.19891,1.04757,0.159617,5.74447,0.0,1.384,1.59246,1.94489,0.0489716,0.0,0.785354,1.02041,0.0,0.33108,2.07069,0.395121,1.18606,0.457274,0.726744,0.623182,0.0928505,3.40079,0.0,0.525146,0.826446,0.674663,0.287219,1.07206,1.95402,0.456991,0.795934,1.10389,0.726922,0.412655,0.482121,0.581959,0.100368,0.392973,0.87277,0.135639,1.895,0.338983,0.606678,1.02516,0.177766,0.338295,0.231737,0.419687
2017-09-03,1.60056,1.71125,0.815101,1.53773,1.28088,1.19166,0.0,6.05607,0.0987654,1.40196,1.64075,2.60465,0.0583431,0.0,0.990154,1.28643,0.191791,0.217662,2.06875,0.416378,1.45644,0.350877,0.982736,0.567823,0.387597,2.18348,0.0,0.784929,0.943396,1.2966,0.282646,1.2488,1.41108,0.463961,0.932594,1.03898,0.767855,0.741525,0.0570776,0.518403,0.0,0.931286,0.745426,0.333778,2.01905,0.349818,0.715319,0.95511,0.224719,0.408859,0.364109,0.778547
2017-09-10,1.92308,1.74159,0.88856,2.13733,1.547,0.330311,0.261917,5.07881,0.0,0.567984,1.69466,1.80911,0.0,0.0,1.20348,1.26242,0.0366569,0.341344,2.06444,0.555258,0.996738,0.487145,0.876686,1.00271,0.494777,1.89839,0.0,0.709349,0.0,0.423131,0.720461,1.58925,1.55015,0.458743,0.904698,1.18334,0.761399,0.911933,0.769769,0.574933,0.108743,1.23077,0.922292,0.40542,1.93658,0.348324,0.680643,0.773196,0.223839,1.31243,0.383498,0.411985
2017-09-17,2.03224,1.60263,0.64836,1.68041,1.52105,0.438989,0.115607,5.05875,0.0,0.58358,1.59619,1.60107,0.0,0.0,1.18339,1.23935,0.687994,0.380745,1.99443,0.557541,1.21772,0.651558,1.14291,0.702494,0.614182,1.96141,0.0,0.523469,1.85185,0.928074,0.448029,1.77438,1.26638,0.388979,0.938622,1.44513,0.897013,0.843645,0.534164,0.609258,0.252791,1.1989,0.700679,0.536553,1.77468,0.133529,0.792722,0.918197,0.346147,1.58903,0.526039,0.327988
2017-09-24,1.7673,1.73927,1.06829,1.29671,1.55626,0.442427,0.267953,5.92809,0.101557,0.685892,1.75021,1.36426,0.0,0.0,1.17861,1.67845,0.535783,0.34463,2.17055,0.531195,1.0841,0.546635,1.21513,1.16713,0.769003,2.25916,0.0,0.669344,2.5,0.705219,0.633446,2.00296,1.14259,0.469092,1.24783,1.36351,1.14113,0.982997,0.350688,0.890782,0.377121,1.39107,0.947772,0.619509,1.9715,0.145729,0.855961,0.561167,0.338737,1.63934,0.481471,0.862689
2017-10-01,2.72675,1.80637,0.812294,2.3554,1.75421,0.561578,1.04416,1.91672,0.0717875,0.673634,1.83233,1.52722,0.321543,0.165289,1.18308,1.35701,0.900286,0.727819,2.35775,0.68067,0.768398,0.294985,1.05751,1.42651,0.445236,2.43024,0.165792,1.06519,0.0759878,1.28434,0.679222,1.8328,0.7969,0.673618,1.18211,1.31333,0.500781,1.15584,0.842713,0.787036,0.391572,1.87995,1.322,0.485437,2.15321,0.144115,1.26672,0.711427,0.227445,1.9377,0.945554,1.15756
2017-10-08,2.74487,1.88136,1.09866,2.12645,1.53534,0.61809,1.0367,1.96893,0.0703235,0.804483,2.01788,1.09215,0.345469,0.441176,1.27165,1.3458,1.04632,0.995265,2.35066,0.891701,0.945495,0.588078,1.18879,1.43321,0.523918,2.23943,0.0620732,1.28615,0.412371,1.32443,0.387919,1.8675,0.729223,0.651595,1.0482,1.43478,0.623098,1.85164,0.932953,0.852218,0.273742,1.55515,1.42037,0.516129,2.22464,0.158771,1.28371,0.617708,0.321248,1.52994,0.876033,1.90188
2017-10-15,3.72405,1.8734,0.776699,1.87281,1.61872,0.644714,1.07119,2.0171,0.0327869,0.83045,2.10223,2.20453,0.22733,0.367647,1.00391,1.34346,0.948213,0.975701,2.80864,0.807923,0.805459,0.797085,1.34334,1.42129,0.779459,2.15558,0.0586166,1.01247,0.413223,1.82091,0.454933,2.07137,0.933821,0.763787,1.37649,1.62815,0.684592,1.77271,1.10127,0.930682,0.473416,1.84262,1.59663,0.595094,2.13774,0.223512,1.43663,0.383275,0.467787,1.50619,0.693255,1.06975
2017-10-22,3.28407,2.12902,1.35109,2.10657,1.72325,0.60276,1.34836,1.85678,0.104603,1.09219,2.36327,2.2756,0.259128,0.444162,1.13777,1.54462,1.1929,1.46052,3.08264,0.9611,0.906307,0.782732,1.37719,1.24153,0.877785,2.80514,0.0565451,1.37457,0.564617,1.89781,0.645705,2.04932,0.856146,0.718584,1.36251,1.73179,0.7415,1.88569,1.08751,0.975943,0.622665,2.71521,1.85647,0.643559,2.34254,0.542444,1.61552,0.630601,0.324118,1.79819,0.790368,2.00795
2017-10-29,2.76712,2.50345,1.18,2.58309,1.98355,0.790138,1.35031,1.65856,0.529501,1.13351,2.57306,2.40497,0.484429,0.948167,1.1868,1.72414,1.26354,1.6751,3.64463,0.995875,0.796359,0.411765,1.24986,1.36721,1.1684,3.16718,0.194121,1.48312,0.464756,2.09036,0.720504,2.28275,1.12924,0.962365,1.51156,1.75785,0.729629,2.24642,1.31808,1.10597,0.514641,2.97074,1.87634,1.1645,3.24542,0.193697,1.68481,0.492091,0.618453,1.56527,0.808548,1.87668
2017-11-05,2.97049,2.43557,1.19928,2.02104,1.90851,0.899244,1.43927,2.23842,0.186081,1.31608,3.09381,3.55286,0.550826,0.530705,1.35089,1.28018,1.67403,1.60245,3.97187,1.20766,1.07304,0.52506,1.5819,1.42363,0.99566,4.40592,0.128164,1.56343,0.840336,2.57595,0.613497,2.42165,1.45385,1.04433,1.61033,1.70506,0.863189,2.64264,1.49438,1.21881,0.656676,2.92239,2.30755,1.66189,3.67219,0.13259,1.78649,0.580084,0.668612,1.74763,0.685746,1.69779
2017-11-12,3.41268,2.79799,2.12528,2.40829,1.99801,1.01535,1.72589,2.31138,0.106308,1.49051,3.18277,3.01659,0.390356,0.646088,1.29322,1.01897,2.00135,2.17625,4.34214,1.27454,1.97863,0.805048,1.50287,1.64262,1.26502,5.28736,0.108196,1.83144,0.45283,2.63039,0.375171,2.4597,1.45676,0.932615,1.6294,2.28041,0.910986,2.53975,1.35632,1.28185,0.665415,3.13541,2.72443,1.45126,4.41976,0.316346,2.02666,0.737265,0.593267,0.937183,0.81079,0.981006
2017-11-19,3.45056,2.86595,1.70636,2.04295,2.2189,1.20099,2.39194,2.19801,0.0542299,1.31993,3.69435,3.55769,0.911508,1.19205,1.55901,1.38593,2.31926,1.72493,5.16172,1.66174,1.77414,0.909091,1.86769,1.6596,1.39695,6.08059,0.231481,2.5641,1.1782,3.22741,0.722022,2.82179,1.53846,1.44778,1.90003,2.11503,1.03946,2.81158,1.6393,1.29776,0.74531,4.19061,2.2076,2.00841,4.57186,0.232974,2.19032,1.10608,0.845538,2.02989,1.67966,1.1474
2017-11-26,3.70826,3.03171,2.55597,3.27773,1.94918,1.2685,2.65263,2.64412,0.182349,1.20782,3.33017,4.52148,0.829187,1.21858,1.85926,2.04347,1.70712,2.10069,5.08247,1.39196,1.37223,1.08962,1.57373,1.47341,1.42461,5.56944,0.0948767,1.71829,0.677048,2.3439,0.76945,2.77809,1.27528,1.15908,2.10008,1.73613,1.06059,2.80252,1.5579,1.35232,0.539993,4.01184,2.13715,1.23239,5.26676,0.275585,2.33085,0.988749,0.792572,1.73979,1.18158,1.55429
2017-12-03,4.16396,3.67825,3.69318,3.2836,2.49813,1.5286,2.68862,2.49746,0.189251,1.38159,3.46198,4.34109,0.95509,1.14329,1.99942,2.48435,2.53329,3.32791,5.24217,1.51453,1.42686,0.854503,1.87036,2.15039,2.27393,5.92406,0.105988,2.01148,1.28399,2.43848,0.62383,2.80816,1.7894,1.43369,2.39392,2.52512,1.34996,3.03567,1.85642,1.3888,1.78361,4.06838,2.11987,1.42824,5.83165,0.26723,2.36303,1.02459,0.417101,2.13326,1.2359,2.01948
2017-12-10,3.89239,4.79861,5.11499,5.10282,3.39179,1.79085,2.86832,2.54612,0.267584,1.81177,3.59846,3.30852,1.14634,0.774336,2.99869,2.30987,3.8445,4.92349,6.72283,1.72312,1.57176,0.782065,2.2088,2.30408,2.78846,8.49014,0.0831716,1.9343,1.66534,3.29828,0.785597,3.2248,2.39285,2.3175,2.65723,2.61228,1.25287,4.90312,2.48936,1.46136,1.42137,4.46907,2.09188,2.37249,9.36695,0.435243,2.60214,2.03443,0.549692,1.94926,2.40449,2.21333
2017-12-17,4.10418,7.92351,9.77581,6.14811,4.58891,2.23917,3.93357,2.25352,0.503876,2.43255,4.67296,5.96616,1.58928,2.0219,4.1977,4.7195,6.31697,8.38233,9.61433,2.10554,2.33503,0.968188,2.75099,2.93532,4.90646,12.2444,0.0637146,1.9008,3.77778,3.94094,0.831444,3.5274,3.15934,2.77483,3.81194,3.03445,1.88083,6.81702,3.8024,1.6969,1.55383,6.68842,2.53222,4.87661,13.449,1.22118,3.05112,1.00305,1.19193,2.84772,3.85153,2.85018
2017-12-24,4.62,9.37001,10.9495,8.04104,6.84245,2.56986,4.21422,2.78897,0.278164,2.83395,5.56055,8.57143,3.54701,1.37276,6.44354,7.84406,8.38867,8.9274,11.3784,3.11497,4.47549,1.19332,3.50053,3.63548,9.33202,14.1183,0.176991,3.80179,2.34671,5.50255,0.787879,4.65945,4.54253,4.15427,3.56649,3.6026,3.29235,8.25442,4.88977,2.52226,1.52387,8.35623,3.45696,4.46826,10.9528,2.17853,3.92037,1.79671,4.89337,3.59025,5.98074,4.94815
2018-01-07,4.33424,9.66666,7.69231,7.2048,6.66513,2.73208,4.47821,2.90916,0.599201,2.68964,6.30901,4.83871,2.18396,3.43228,5.85488,6.93352,8.64818,11.1622,10.2584,2.86885,3.85664,0.884956,2.95998,4.23372,10.7473,9.99491,0.118906,3.02572,2.72,5.12564,1.82501,4.88305,4.59618,3.56019,4.55703,3.60085,3.0264,8.09212,4.78878,2.57178,2.36116,7.79995,3.01451,5.08143,12.5909,2.1062,4.34703,2.67592,5.47019,3.79294,5.53746,6.62233
2018-01-14,4.43308,11.4042,10.1826,5.62337,4.69123,2.58293,5.23495,2.88391,0.843289,3.89439,8.96192,6.44955,2.33918,3.68324,5.18915,7.70162,9.24715,12.6047,10.202,2.29335,3.71421,0.54277,4.01351,5.06469,8.80156,10.7371,0.636364,4.05618,4.98442,3.41618,1.75143,4.48405,4.56481,2.88324,6.18262,3.81133,3.12421,8.05757,4.70469,3.01914,3.07727,7.81078,3.28689,5.63063,12.8689,2.08395,4.86431,2.45739,4.08874,4.28649,5.99083,5.22088
2018-01-21,3.99598,13.5716,9.54877,5.54879,3.93592,2.54117,5.99903,3.53351,1.22518,4.64143,12.4544,6.07256,2.9192,2.98408,5.22717,7.52908,10.7669,10.7825,9.85901,3.16612,4.94253,0.813386,4.90567,5.81178,11.2224,9.37762,0.538827,6.5564,3.4375,4.36793,3.12259,6.26791,5.77333,2.42663,7.40936,5.14838,3.71514,9.37781,4.98781,4.01475,4.37875,9.80472,4.09751,7.71314,13.0336,2.60146,6.14761,3.25805,3.66197,4.16218,6.35359,6.91589
2018-01-28,4.85822,12.0872,8.6248,4.77186,3.89779,3.05364,6.06894,4.23887,2.34146,6.5447,14.6076,6.51316,3.69972,2.8445,5.03066,8.0998,10.7251,9.22906,8.27372,3.89597,5.69041,1.31412,5.23913,6.31986,11.1635,10.4791,0.414594,8.04941,3.375,6.91905,3.56789,8.34567,6.65956,2.80155,9.17524,6.39478,3.805,11.1911,4.66363,4.94172,5.31038,13.1564,4.74987,5.72812,14.5657,1.75702,8.50462,3.99306,3.96689,4.77368,6.40561,6.95444
2018-02-04,6.09535,12.6159,11.0532,4.84615,4.25872,3.65521,6.15455,5.25907,3.46306,5.14484,15.4536,5.34682,3.65103,3.35648,5.86283,7.83333,11.3333,10.143,8.6669,5.48851,5.85435,1.26684,5.63008,6.45955,10.7224,9.49246,0.702106,8.64026,3.40479,6.75453,4.8031,10.0087,9.94933,2.9149,10.9383,7.5074,4.19839,9.39801,4.6211,6.06418,5.81829,13.7621,5.38455,6.83224,13.9335,2.01158,10.5629,4.5929,3.11633,4.93411,5.70849,7.04195
2018-02-11,6.00365,12.053,9.78761,5.24431,3.81901,3.17279,7.15832,5.08086,6.28149,4.00154,15.1114,4.81322,3.45622,2.43337,5.58535,8.36013,11.6555,9.78003,7.72847,5.42233,5.29225,1.52672,5.20407,6.73487,9.99242,8.75438,0.467675,10.2671,4.43686,8.88634,6.68648,10.7946,8.39223,2.88873,10.6533,8.45818,5.13372,7.6137,3.6216,6.65157,7.81563,14.6386,4.8319,6.149,12.9045,2.5761,10.929,5.64516,2.52313,4.87649,6.63894,7.18969
2018-02-18,6.99237,6.62759,7.62913,5.1727,3.71403,2.90869,6.19369,5.29988,4.70395,2.73162,11.8514,5.09091,2.56479,2.13749,4.94075,6.44227,11.6456,8.88619,6.68204,5.06878,4.74063,1.52294,3.99642,6.93707,8.79233,7.7409,0.473538,7.92215,2.94521,7.37729,6.27188,11.1524,6.69024,2.63465,10.3037,8.36329,3.65346,6.21926,3.15409,6.79669,7.24661,11.9974,4.70993,5.61738,10.9435,2.98601,10.7374,4.47761,2.24315,4.34143,6.33742,7.06129
2018-02-25,6.28311,5.78059,6.2677,5.13133,3.51102,2.72131,5.26689,3.88872,2.69906,2.17675,6.4308,4.36548,2.05001,2.47823,4.00358,3.88493,9.29682,8.47563,4.43427,4.61404,3.9968,1.5775,3.41734,5.32849,5.33869,5.80919,0.593565,5.16899,3.20102,6.49497,3.47138,8.12409,5.21037,2.18312,6.97767,5.9571,3.02552,5.27439,3.13381,5.39183,5.00479,7.92783,4.40492,3.28443,8.27868,3.0292,7.80826,3.80984,2.41129,3.99705,4.0533,6.21257
2018-03-04,7.12882,3.50826,4.22597,4.42171,3.6414,2.1811,5.14261,2.60078,2.15569,1.56576,4.09472,3.84047,1.44578,1.47059,2.72481,3.89948,6.58113,5.81229,3.46841,3.00361,2.89439,0.967937,2.57564,4.47309,3.62191,3.87465,0.886076,3.06936,2.71903,5.66446,3.50989,5.08262,4.51212,1.80592,5.04069,3.55216,1.69195,3.7537,2.67081,3.68232,2.91837,5.44094,3.86657,2.032,6.07416,1.43303,5.06014,3.82343,2.09862,3.48291,2.57644,4.8367
2018-03-11,7.6104,2.96734,2.97947,3.97032,3.51605,1.79374,3.7656,2.40906,0.958957,1.77223,3.75709,5.99688,1.68643,0.402994,2.30377,3.01026,5.22721,4.82583,3.07885,2.39857,2.40764,0.66474,2.30343,4.63972,3.07167,3.12924,0.504112,2.7563,1.3245,5.87974,1.83519,4.37548,3.24166,1.4224,3.71947,2.79972,1.63333,3.09278,2.13432,2.72218,2.21794,3.83157,3.61589,1.32833,4.85631,1.6104,3.99101,3.40605,1.75936,3.58021,1.85889,4.96401
2018-03-18,6.55296,2.70054,2.34916,3.85505,3.3281,1.56563,3.60248,2.73463,1.38642,1.74369,3.45137,4.74138,1.94144,0.996678,2.31579,2.9282,3.61123,3.13754,2.69237,2.31978,1.91597,1.03719,1.73361,3.55812,1.49655,2.94579,0.382618,2.50577,0.8,4.80683,0.974314,3.75679,3.19754,1.51379,3.37375,2.39802,1.69568,2.37829,2.44963,2.47876,2.8035,3.74633,3.33457,0.909673,3.71923,1.2915,3.89013,2.28252,2.63401,2.4538,1.46249,4.34989
2018-03-25,6.23519,2.42328,1.66194,3.72721,3.04677,1.29163,3.55739,2.73201,1.33038,1.28813,2.89281,3.47395,1.11842,1.32589,2.21298,3.26825,3.40474,3.05451,2.42738,1.75298,1.84924,0.709372,2.1294,2.84749,2.99745,2.68391,0.376648,2.16877,0.375657,3.52334,0.829611,3.2629,2.79188,1.08509,2.35595,2.40825,1.45162,2.52047,2.36983,2.34462,2.18688,3.17153,2.93481,0.821326,3.07753,0.815959,3.63202,2.69513,2.08603,2.16331,1.54401,3.78378
2018-04-01,6.41818,2.10502,1.33197,3.35492,2.76154,0.937461,4.14019,2.21192,0.990952,1.38401,2.8854,2.7894,1.24926,0.635728,2.18952,2.85714,2.64398,2.98046,2.24774,1.82193,2.09813,0.567721,2.28985,2.64463,1.60183,2.33991,0.332336,2.49725,0.607441,3.44186,0.592085,3.22253,1.94935,1.06842,2.59165,2.25106,1.52033,1.59431,2.11313,2.15666,1.56283,2.85774,2.59128,0.762646,3.51379,1.00053,3.50826,2.98669,1.67348,1.96597,2.13081,2.65398
2018-04-08,6.61157,1.85876,0.834492,3.31223,2.30591,0.948799,3.14907,1.97112,0.157916,1.1725,2.63484,4.18118,0.964286,1.13841,1.76083,2.29233,2.21471,2.64124,2.1322,1.92668,1.45737,0.556472,1.81941,1.82134,1.42001,2.24547,0.478334,2.0298,1.83113,3.11688,1.12036,2.86843,1.70484,0.770912,2.34435,1.90031,1.2847,1.4592,1.69762,1.75858,1.45972,2.35492,1.6481,0.592353,2.93401,1.20949,2.85806,2.82365,1.37153,1.94613,2.31418,1.84185
2018-04-15,5.18847,1.67309,1.0101,3.23984,1.81038,0.642839,2.97006,1.68436,0.280224,1.06178,2.55548,2.78005,0.391901,0.302115,1.54427,2.59802,1.8852,1.75079,2.06125,1.84517,1.36248,0.557046,1.6067,2.14578,1.17284,2.57074,0.535714,1.2489,0.404858,2.17447,0.541321,2.42946,1.31453,0.825902,2.19619,1.72544,0.942408,1.21889,1.35582,1.61448,1.77145,1.832,2.63945,0.624164,2.45258,0.835232,2.22966,2.33288,0.889838,2.10891,2.26154,1.222
2018-04-22,5.13219,1.59241,1.1577,3.1548,1.83904,0.619958,2.77207,1.47955,0.335445,0.888395,2.19138,2.22816,0.277681,0.300978,1.17982,1.96954,1.394,1.33831,2.04757,1.65541,1.54794,0.596817,1.41202,2.25527,0.613893,2.17982,0.182577,1.19874,0.801425,1.81505,0.733308,2.13059,1.28927,0.637607,2.22306,1.62757,0.77018,0.913681,1.19024,1.38854,1.42276,1.27997,1.03513,0.634171,2.46861,0.722453,1.83831,2.6087,0.804932,2.11268,1.29297,1.26328
2018-04-29,4.01272,1.44857,1.59631,2.84864,1.90959,0.719954,2.65946,1.60439,0.10917,0.957815,1.95057,3.09365,0.352903,0.332889,1.2719,1.41003,1.16693,1.16826,2.11199,1.30076,0.993164,0.30104,1.26615,1.87617,0.78765,2.22198,0.0,1.15687,0.903342,2.19037,0.786749,2.23194,1.34181,0.782583,1.59244,1.62306,0.972847,0.803011,1.01416,1.28933,0.54686,1.1172,1.33567,0.38324,2.29361,0.933446,1.8337,2.59918,0.389972,2.01085,1.24405,1.08453
2018-05-06,3.22196,1.35947,1.15764,3.10377,1.859,0.580452,2.28298,1.48168,0.251346,0.858792,2.09599,2.15154,0.250268,0.617665,1.03102,1.54688,0.773196,0.694235,1.84291,1.20893,1.39647,0.423518,0.650815,1.83958,0.167715,2.34473,0.0,1.1033,0.102564,1.4425,0.585652,1.82601,1.21266,0.744781,2.20051,1.64429,0.782361,0.901352,0.989866,1.1062,0.888973,1.25444,1.0263,0.576822,2.30994,1.02064,1.66889,1.80563,0.423573,1.87672,1.1413,0.600495
2018-05-13,3.15959,1.20346,1.73585,2.56495,1.7816,0.463652,1.35659,1.78303,0.117786,0.715702,1.96754,2.29277,0.241779,0.143781,0.98153,1.05644,0.77657,0.850472,1.97468,1.05451,1.18528,0.194175,0.851772,1.64524,0.327392,1.96673,0.0574713,0.778399,0.114286,1.23775,0.473588,1.86923,1.41117,0.69298,1.50123,1.5639,0.714359,0.558659,0.876797,0.912693,0.528206,0.793651,0.747065,0.468165,2.16706,0.716589,0.915147,1.84244,0.519967,1.48108,0.551958,0.568586
2018-05-20,2.60009,1.13941,1.26286,2.51408,1.59208,0.420934,1.43184,1.48411,0.0381098,0.695998,1.99965,1.67665,0.325733,0.215517,0.90539,1.02437,1.13227,0.616428,1.88116,1.01591,1.16776,0.108648,0.655625,1.30801,0.318182,1.88175,0.0,0.593723,0.192678,1.22853,0.464723,1.74853,1.29345,0.501858,1.42733,1.59395,0.62483,0.465252,0.761315,0.783355,0.293057,1.0043,0.93277,0.361426,1.69425,0.935632,1.07061,1.61491,0.450547,1.70237,0.562177,0.535783
2018-05-27,2.60979,1.05784,1.12745,2.30319,1.69035,0.3215,3.05455,1.63837,0.0417014,0.728408,1.79242,2.26804,0.165198,0.493421,0.951539,1.10335,1.37174,0.436168,1.8401,1.07181,1.24735,0.169368,0.626449,1.06858,0.214707,1.824,0.0,0.67766,1.41732,1.88078,0.402299,1.81769,1.12085,0.496947,1.24434,1.65279,0.793567,0.611522,0.717501,0.726085,0.213624,0.887866,0.956938,0.592034,1.95167,0.829122,1.06784,1.11206,0.254453,1.75953,0.433495,0.493131
2018-06-03,1.87126,1.10354,1.1959,2.61822,1.5359,0.430582,0.719424,1.42974,0.0,0.649847,1.89676,1.71184,0.0,0.212766,0.909843,1.21792,0.855746,0.340948,1.66249,0.89777,1.43824,0.0622665,0.507725,0.854191,0.279174,1.9456,0.0,0.41234,0.410397,1.87467,0.504626,1.68757,1.54443,0.702644,1.39104,1.57449,0.674043,0.282486,0.782735,0.717958,0.116686,0.847757,0.658843,0.352811,1.70382,1.62842,1.06865,1.30261,0.101729,1.87406,0.272926,0.384468
2018-06-10,1.76056,0.790724,1.1781,1.55347,1.34495,0.293751,0.599829,1.611,0.0,0.654383,1.70292,1.67653,0.0,0.365631,0.641356,1.34508,0.963719,0.25289,1.43664,0.685467,2.11203,0.0,0.393722,0.545384,0.0922084,1.38915,0.0,0.708346,0.376412,1.26456,0.496102,1.836,1.4778,0.599987,0.0269724,1.56583,0.614777,0.331565,0.81507,0.752432,0.027571,0.376041,0.48772,0.212643,1.57834,0.782286,0.853615,2.0,0.126743,1.62032,0.132132,0.576271
2018-06-17,0.902708,0.790179,1.3708,1.76123,1.33835,0.264858,0.879507,0.829155,0.042517,0.572601,1.36866,1.24844,0.0,0.184843,0.604413,0.487277,0.833912,0.290251,1.33267,0.650836,0.863107,0.0911993,0.723549,0.327439,0.0935891,1.26806,0.0,0.423025,0.535475,1.10222,0.780142,1.76026,1.01294,0.558036,0.0407609,1.48538,0.771718,0.578778,0.7486,0.656064,0.145433,0.297137,0.672116,0.210768,1.59816,0.318847,0.928725,1.57068,0.301694,0.171527,0.210322,0.494896
2018-06-24,1.35959,0.677789,0.564016,1.93483,1.64565,0.207263,1.1535,1.64323,0.0469484,0.44505,1.23209,1.78571,0.0,0.18018,0.72805,0.721021,0.107124,0.271095,1.35339,0.695557,0.794834,0.0929368,0.405308,0.702487,0.231589,1.15507,0.0,0.435662,0.41841,0.307587,1.00358,1.6755,1.03814,0.467892,0.0,1.31214,0.503514,0.0,0.697553,0.54252,0.259488,0.49903,0.559493,0.39128,1.32682,0.590195,0.942518,1.27551,0.336619,0.121704,0.182788,0.71966
2018-07-01,1.91693,0.666144,0.653595,1.78559,1.53626,0.272491,1.84136,1.4592,0.369174,0.204141,1.14853,1.14025,0.0,0.189394,0.643269,0.657895,1.05337,0.144023,1.36253,0.719451,0.927866,0.0,0.449884,0.733753,0.285987,1.15998,0.0,0.32269,0.391134,0.358365,0.538876,1.39117,0.968442,0.210612,0.0150943,1.22518,0.618319,0.204988,0.58273,0.510015,0.0296384,0.591366,0.660345,0.237954,1.7444,0.210103,0.895024,1.67598,0.475475,0.0433463,0.1,0.673293
2018-07-08,1.72048,0.735666,0.632511,1.86575,1.09491,0.208792,0.262467,1.18168,0.0,0.474576,1.09503,1.93939,0.0,0.204499,0.738426,0.749866,0.294118,0.190114,1.33875,0.703415,0.925047,0.0869565,0.37167,0.443022,0.0,1.35505,0.0,0.426487,0.536193,1.37981,0.294695,1.44997,1.09665,0.339648,0.0176025,1.06748,0.530127,0.308166,0.599857,0.494634,0.126904,0.408805,0.682382,0.491768,1.27277,0.0157468,0.856544,1.65138,0.310078,0.158646,0.276906,0.728332
2018-07-15,1.80654,0.614799,0.688924,1.61422,0.98471,0.24433,1.15512,1.20312,0.0,0.531208,1.07322,0.93361,0.173762,0.0,0.69657,0.82203,0.0,0.229961,1.26171,0.802852,1.013,0.0236463,0.330374,0.526712,0.0,1.1408,0.0,0.575214,0.26178,1.00085,0.445765,1.29799,1.0292,0.320076,0.0,1.11572,0.516582,0.356205,0.469835,0.481905,0.0256937,0.372836,0.339586,0.077821,1.35064,0.194384,0.78294,1.1535,0.205814,0.255211,0.260945,0.893683
2018-07-22,1.47645,0.630088,0.763359,1.21347,0.933866,0.215856,2.2508,1.05352,0.302637,0.426949,0.953841,1.15789,0.0748503,0.0,0.590593,1.05773,0.14892,0.323154,1.18918,0.657088,0.401714,0.0,0.260573,0.8449,0.103146,0.997889,0.0,0.0723197,0.134048,0.985687,0.0770416,1.24432,0.782473,0.423499,0.0,1.04192,0.513627,0.338409,0.421065,0.356381,0.0,0.235156,0.434084,0.424119,1.06927,0.178874,0.731648,1.42857,0.225677,0.389105,0.127755,0.397483
2018-07-29,1.3363,0.63202,0.448934,1.72563,0.946458,0.159526,0.339559,1.03181,0.131868,0.407332,1.09775,0.909091,0.0765111,0.322581,0.458395,0.742881,0.074184,0.226317,1.30786,0.667453,0.45719,0.0675676,0.39804,0.633762,0.04914,1.14843,0.0,0.23595,0.163399,0.573643,0.60015,1.13838,0.871948,0.334865,0.0135135,0.880769,0.314597,0.252343,0.349108,0.34642,0.0261986,0.426136,0.644538,0.34558,1.02062,0.0637113,0.683917,1.1396,0.288714,0.236072,0.0848656,0.302216
2018-08-05,1.44396,0.663122,0.542373,1.32218,0.944158,0.192141,0.0,0.868696,0.0,0.473513,0.983631,0.40858,0.062383,0.0,0.506873,0.626468,0.115473,0.154219,1.40713,0.564083,0.445198,0.0734035,0.508406,0.904243,0.100959,1.05817,0.0,0.164339,0.132979,0.544239,1.17555,1.11922,0.991724,0.265903,0.0136836,0.957264,0.577265,0.321314,0.298632,0.421819,0.0522466,0.351101,0.28576,0.189717,1.05115,0.177218,0.653345,1.43541,0.134553,0.131464,0.164843,0.661521
2018-08-12,1.48837,0.655738,0.759631,1.68249,0.954801,0.182083,1.3089,0.972733,0.0,0.447738,1.14223,0.838926,0.114778,0.0,0.441259,1.19002,0.102354,0.270873,1.31079,0.655524,0.610874,0.045861,0.298011,0.095057,0.149328,1.10771,0.0,0.0442968,0.0,1.21916,0.773395,1.20482,1.10102,0.223608,0.0,1.0129,0.547945,0.576844,0.38562,0.36568,0.0942507,0.307031,0.495841,0.324383,1.31924,0.394566,0.631338,1.64093,0.261694,0.223015,0.0645494,0.555997
